TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
350995812,1145.01,,3,4,3,4,2,4,4,,PC,,8.5011,0.008,,1,qlp,19:27:41.14,36:31:47.63,6.892,0.087,6.137,0.103,2458685.81643,0.00149,2.97164,0.00034,1.534,0.15,8.009633,1.062081,7350,977.734,,,3089.18,2076,17,438.395,10.886,8562.5,998.1,,,,,,,"14",2019-09-03 15:31:11,2020-05-20 19:58:55,2020-05-20 16:00:02,"Likely EB"
21755546,1146.01,,5,5,5,5,5,5,5,,PC,FP,8.40386,0.006,,1,qlp,19:29:08.83,30:17:50.38,2.072,0.068,-1.714,0.077,2458684.131104,0.00264,0.65957,0.00012,1.546,0.206,0.84,0.001223,773.369019,1.12601,,,,,20,411.307,6.9,8598.700195,975,4.1,,,,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:41,2020-03-04 12:58:47,"Could be on neighbor"
288391628,1147.01,,5,5,5,5,5,5,5,,PC,FP,8.36544,0.006,,1,qlp,17:47:50.93,83:25:43.77,0.631,0.116,34.935,0.171,2458692.14224,0.00068,10.92746,0.00008,1.928,0.111,4.40616,0.015524,4050,14.2982,25.4722,1.71403,104.906,891,76,218.258,3.317,6259,130.9,3.59,.09,2.92,.14,,,"14,18,19",2019-08-27 16:09:23,2020-05-20 19:58:56,2020-05-20 16:00:02,"Too large to be a planet for this period (46 RE from MCMC)"
349827430,1148.01,,3,5,5,3,5,4,5,5,KP,KP,7.9179,0.006,,1,spoc,10:47:38.17,71:39:20.62,-56.184,0.053,-34.808,0.064,2458684.82189,0.00032,5.55111,0.00014,4.315966,0.048,9.370785,0.000258,8593.673655,.237419,14.639162,.871441,784.448653,1349.773446,126.293724,96.5173,.31225,6403.9,184.1,4.16,.08,1.54867,.09,,,"14,20",2019-08-27 16:09:25,2020-02-19 23:45:20,2020-03-04 13:49:16,"KELT 24b"
117789567,1149.01,,3,4,3,5,4,5,4,,PC,APC,7.9172,0.028,,1,qlp,20:03:05.76,26:53:31.29,3.538,0.081,1.463,0.082,2458684.48946,0.00192,2.32063,0.00029,1.331,0.467,1.934333,0.025284,1780,23.2874,,,4229.19,2246,11,632.553,22.148,8737.5,1310.6,,,,,,,"14",2019-09-03 15:31:11,2020-05-20 19:58:57,2020-08-21 12:00:24,
16740101,1150.01,,5,5,5,5,5,5,5,5,KP,KP,7.58204,0.006,,1,spoc,20:31:26.38,39:56:20.1,16.728,0.065,21.478,0.07,2458683.445312,0.0011,1.48112,0.0001,3.853192,0.052,7.825406,0.00027,7181.553711,.249011,20.191759,,33325.832031,3446.012451,223.896179,204.455,1.57,9435,174.100006,4.11,.06,2.28773,,,,"14,15",2019-09-03 15:31:11,2019-12-17 15:43:40,2020-01-16 02:34:07,"KELT-9b"
69679391,1151.01,,5,5,5,5,5,5,5,5,KP,KP,7.55216,0.006,,1,spoc,19:38:38.74,31:13:09.12,3.096,0.065,-6.157,0.068,2458684.314331,0.00024,3.47417,0.00005,3.521964,0.03,15.761104,0.000281,14411.65625,.258875,,,4460.495605,2084.325439,304.751526,136.426,.8115,8894.799805,267.399994,4.38,.07,,,,,"14",2019-09-03 15:31:10,2019-12-17 15:43:39,2020-01-16 02:34:07,"KELT 20b"
237184773,1152.01,,4,5,5,4,4,4,4,,PC,FA,8.0348,0.006,,1,qlp,18:53:57.53,37:22:50.97,-15.686,0.111,43.795,0.085,2458684.09087,0.00078,6.5012,0.00003,5.453,0.42,2.434777,0.000451,2240,.415066,,,,,39,105.334,.5865,5485,756.1,,,,,,,"14,26",2019-09-03 15:31:12,2020-08-11 09:29:14,2020-08-13 12:00:22,"TIC 2317184773 is a phantom TIC star; target is on either 1715469662 or 1715469667"
154840461,1153.01,,5,5,5,5,5,5,5,5,PC,FP,8.40534,0.006,,1,spoc,12:10:45.97,85:42:18.28,-14.194,0.065,-2.275,0.051,2458685.579346,0.00119,6.03614,0.0006,0.978,0.221,1.775245,0.002554,1633.725098,2.3521,8.323102,.512818,1282.264282,1526.209473,20.553225,147.134,.6185,6528.299805,179.399994,4.21,.09,1.68843,.1,,,"14",2019-08-27 16:09:26,2020-01-27 18:43:54,2020-01-27 16:00:01,"TFOPWG FP"
459970307,1154.01,,1,4,1,4,3,4,4,5,PC,,9.3188,0.006,,1,spoc,16:59:41.77,64:41:57.17,-6.159,0.066,24.32,0.076,2458686.67087,0.001932,21.745172,0.000209,4.743018,0.142949,0.882837,0.062021,812.792261,57.12183,2.805471,.237581,34.673164,618.896632,13.619416,93.8819,.26675,5704,127.4,4.51,.08,.928499,.045769,,,"14,15,16,17,18,19,20,21,22,24,25,26",2019-08-27 16:09:26,2020-09-11 21:35:53,2020-09-12 10:00:02,"TOI 1154; under investigation by TFOP"
161450762,1155.01,,5,5,5,5,5,5,5,,PC,FP,9.711,1,,1,qlp,20:37:06.2,32:28:15.67,,,,,2458683.925903,0.00336,1.32003,0.00037,3.175,0.286,0.6,0.000621,552.468018,.572376,,,,,24,,,,,,,,,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:41,2020-03-04 12:58:47,"Gaia parameters suggest giant star"
117256577,1156.01,,5,5,5,5,5,5,5,,PC,FP,9.7032,0.6,,1,qlp,20:01:40.63,26:58:17.98,-1.163,0.237,-2.205,0.268,2458684.876587,0.0021,1.68749,0.00025,2.527,0.116,1.999997,0.471052,1840.369995,433.760986,,,,,37,6079.49,2185.29,,,,,,,,,"14",2019-09-03 15:31:12,2019-12-17 15:43:41,2020-03-04 12:58:47,
147576037,1157.01,,5,5,5,5,5,5,5,,PC,FP,9.6043,0.011,,1,qlp,09:37:21.93,68:27:31.34,-13.626,0.042,10.98,0.046,2458688.690552,0.00177,13.03351,0.00035,3.034,0.477,2.43,0.00265,2235.610107,2.44037,19.8071,1.04717,,,25,432.113,7.392,5709.799805,117.300003,3.37,.08,3.81,.16,,,"14",2019-08-27 16:09:25,2019-12-17 15:43:41,2019-12-17 10:00:02,"Large; possible EB"
379931600,1158.01,,5,5,5,5,5,5,5,,PC,FP,9.5967,0.006,,1,qlp,19:33:42.57,29:35:46.66,5.169,0.835,-0.368,0.792,2458685.433838,0.0013,2.92564,0.00029,4.027,0.146,7.160003,0.817679,6572.910156,752.827026,11.6113,3.96469,,,89,,,4884.5,112.099998,,,1.3,.06,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:41,2019-12-17 10:00:02,"Could be on neighbor"
48188920,1159.01,,5,5,5,5,5,5,5,,PC,FP,9.5937,0.008,,1,qlp,18:49:40.99,48:05:56.19,4.164,0.048,-0.766,0.047,2458683.947021,0.00363,0.73774,0.0002,0.636,0.331,0.57,0.099467,524.85199,91.6082,5.28215,2.21635,,,10,292.83,2.091,6449.5,123.699997,3.94,.1,2.1,.08,,,"14",2019-08-27 16:09:26,2019-12-17 15:43:41,2019-12-17 10:00:02,
89510024,1160.01,,3,4,3,3,4,4,4,,PC,,9.577,1,,1,qlp,20:05:16.25,30:40:14.41,-3.195,0.177,-6.194,0.215,2458683.7372,0.00731,2.36549,0.00136,1.772,0.596,0.532141,0.004232,490,3.89795,,,,,13,2320.13,719.26,,,,,,,,,"14",2019-09-03 15:31:10,2020-05-20 19:58:59,2020-05-20 16:00:02,
158324245,1161.01,,5,5,5,5,5,5,5,5,KP,KP,10.2306,0.014,,1,spoc,19:07:53.13,46:52:05.69,-4.401,0.187,-15.78,0.237,2458683.553818,0.0006,1.763594,0.00006,3.249657,0.064,9.319025,0.000299,8546.409101,.27558,9.564158,.052459,4461.13753,2084.400423,145.54425,519.096,29.1045,7986.1,177.2,,,,,,,"14,15",2019-08-27 16:09:25,2020-09-23 14:38:20,2020-09-23 16:00:02,"KOI-13 b; spoc is assuming Rs = 1 Rsun in s14s26"
13419950,1162.01,,3,4,3,3,4,4,4,3,PC,,9.65306,0.016,,1,qlp,20:21:09.44,41:27:44.52,5.416,0.086,1.942,0.102,2458686.37436,0.00187,7.31781,0.00055,3.441,0.555,3.185877,0.006082,2930,5.60129,,,2395.34,1948,37,348.481,6.6785,8730,979.1,,,,,,,"14,15",2019-09-03 15:31:12,2020-05-20 19:58:57,2020-05-20 16:00:02,"Matched to 1969293164"
375542276,1163.01,,3,4,3,3,2,4,4,1,PC,,9.47751,0.006,,1,qlp,19:36:22.02,19:38:21.32,-2.002,0.4,-11.779,0.401,2458684.81185,0.00121,3.07765,0.0002,2.265,0.381,4.96228,0.004847,4560,4.46453,,,4648.51,2300,33,148.342,6.8725,9311.3,708.9,,,,,,,"14",2019-09-03 15:31:12,2020-05-20 19:58:56,2020-05-20 16:00:02,
16102323,1164.01,,5,5,5,5,5,5,5,,PC,FP,9.329701,0.21,,1,qlp,20:29:20.79,37:30:30.82,2.318,0.048,-4.536,0.069,2458686.759888,0.00092,3.20806,0.00021,2.175,0.078,9.41,2.489938,8629.480469,2290.689941,,,,,41,827.868,23.69,,,,,,,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:40,2019-12-17 10:00:02,"Could be on neighbor"
458478250,1165.01,,5,5,5,5,5,5,5,5,KP,KP,9.76703,0.006,,1,spoc,15:28:35.19,66:21:31.35,0.434,0.039,-12.217,0.041,2458683.911214,0.000056,2.255296,0.000002,2.280801,0.00452,21.037927,0.032296,19190.126526,29.744867,13.847086,.665671,846.463351,1375.69383,650.8426,126.261,.3515,5787,109.9,4.5,.08,.962706,.046259,,,"14,15,16,17",2019-08-27 16:09:25,2020-05-05 15:59:40,2020-05-05 16:00:02,"KELT-23 A b"
138361973,1166.01,,5,5,5,5,5,5,5,,PC,FP,9.7604,0.006,,1,qlp,19:35:03.6,37:32:18.92,-2.77,0.041,-79.214,0.042,2458684.933716,0.00596,1.88327,0.00072,2.472,0.285,0.92,0.001707,846.992004,1.57182,3.79016,.187917,,,12,153.743,.593,5900.399902,71.900002,4.39,.08,1.18,.03,,,"14",2019-09-03 15:31:12,2019-12-17 15:43:41,2019-12-17 10:00:02,
232967666,1167.01,,5,5,5,5,5,5,5,5,PC,FP,10.3874,0.006,,1,qlp,13:12:36.57,71:37:05.3,-61.39,2,2.78,2,2458689.11633,0.00382,15.196,.0,1.792,0.678,2.14101,0.120893,1970,111.34,4.96345,,,,12,209.618,,5807,,,,1.14,,,,"19",2019-08-27 16:09:25,2020-05-20 19:59:04,2020-05-20 16:00:02,"Period is likely 2x7.6 days"
41330864,1168.01,,5,5,5,5,5,5,5,5,PC,FP,10.381,0.006,,1,qlp,20:06:50.51,38:25:51.68,8.657,0.046,-3.67,0.048,2458684.844604,0.00063,2.136,0.00009,1.74,0.083,11.640029,1.774293,10663.599609,1632.849976,17.659599,6.92415,1607.76001,1764,65,274.162,2.1655,5969,73.5,4.17,.09,1.55,.04,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:40,2020-01-16 02:34:07,
302518439,1169.01,,3,4,3,4,1,4,3,,PC,PC,10.6405,0.007,,1,qlp,08:56:28.81,72:31:59.79,-5.684,0.035,7.67,0.039,2458687.123,0.00038,6.70742,0.00001,2.198,0.049,11.822659,1.961274,10830,1804.77,28.5066,6.8425,289.47,1149,88,259,1.6565,6134.3,420.6,,,1.24,.16,,,"14,26",2019-08-27 16:09:24,2020-08-11 18:11:24,2020-08-11 16:00:02,"V-shaped; very large (28.5Re); multiple stars in pixel; TIC 7 phantom star and either on 802647158 or 802647157"
294176967,1170.01,,5,5,5,5,5,5,5,5,PC,FP,10.349,0.007,,1,qlp,20:03:13.23,52:02:27.03,-5.735,0.075,-5.495,0.092,2458683.481201,0.00364,0.91397,0.0002,1.955,0.187,0.96,0.001374,883.802002,1.26527,10.9073,.484489,12286.099609,2933,28,880.107,28.165,7875,92.099998,3.61,.08,3.34,.08,,,"14",2019-08-27 16:09:24,2019-12-17 15:43:40,2020-01-16 02:34:07,
101929303,1171.01,,5,5,5,5,5,5,5,,PC,FP,10.3075,0.012,,1,qlp,19:57:05.73,35:59:18.09,3.425,0.046,0.583,0.048,2458684.234131,0.00372,11.18644,0.0046,3.227,0.448,4.550004,2.432307,4181.939941,2237.72998,14.9183,10.942,,,17,482.763,6.2675,7266,195.800003,4.06,.08,2.1,.11,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:40,2020-03-04 12:58:47,"Could be on neighbor"
1717732429,1172.01,,5,5,5,5,5,5,5,,PC,FP,10.3018,0.007,,1,qlp,18:49:53.89,55:15:59,0.76,0.181,-8.188,0.171,2458687.796265,0.00299,7.85694,0.00223,5.935,0.766,21.470038,0.024747,19580.400391,22.792601,,,,,58,875.061,74.2245,,,,,,,,,"14",2019-08-27 16:09:24,2020-01-16 20:01:36,2020-03-04 12:58:47,"TFOP FP"
232967440,1173.01,,3,4,4,3,3,4,4,4,PC,,10.2938,0.006,,1,spoc,13:10:43.94,70:46:04.84,57.651,0.055,-92.555,0.042,2458688.715332,0.00053,7.06456,0.00016,2.520079,0.043468,8.577772,0.107123,7869.293945,98.659142,9.077534,.522752,53.075249,688.403015,86.13958,132.353,.4595,5429.600098,292.5,4.44,.08,.9554,.053219,,,"14,15",2019-08-27 16:09:26,2020-01-24 22:08:24,2020-06-04 12:00:23,"Period must be ~ 7 days"
154089169,1174.01,,2,4,2,2,2,4,4,5,PC,,10.2549,0.006,,1,spoc,13:56:52.12,68:37:05.56,-81.077,0.052,45.498,0.042,2458690.057739,0.00262,8.9596,0.00392,2.707466,0.488749,1.13236,0.006305,1042.398804,5.80705,2.43503,.215648,53.554058,689.950378,13.966841,94.6375,.2501,5029.5,59.900002,4.61,.09,.75865,.02,,,"14,15",2019-08-27 16:09:26,2019-12-17 15:43:39,2020-03-25 12:00:24,"Possible odd-even difference; possible L1 candidate"
30329585,1175.01,,3,4,3,3,4,4,4,,PC,,10.2026,0.006,,1,qlp,19:16:57.29,31:19:24.87,-9.775,0.038,-45.409,0.051,2458687.31837,0.00399,7.5039,0.00192,3.002,0.254,2.456541,0.003357,2260,3.09155,5.98408,.361877,168.934,1004,17,216.517,1.216,6229,129.8,4.31,.08,1.27,.06,,,"14",2019-09-03 15:31:12,2020-05-20 19:58:57,2020-05-20 16:00:02,
230088370,1176.01,,3,4,3,4,1,4,4,5,PC,,10.1772,0.008,,1,spoc,16:29:25.6,71:30:21.14,-16.259,0.033,5.101,0.036,2458695.36196,0.000409,14.007725,0.000028,5.874751,0.026912,6.475096,0.041915,5946.03574,38.60434,12.424355,.527503,264.480379,1028.532724,141.05899,295.561,1.773,6557.7,83.3,4.18,.09,1.57435,.066206,,,"14,15,17,18,19,20,21,22,23,24,25,26",2019-08-27 16:09:26,2020-09-23 14:18:16,2020-09-23 16:00:02,"Follow-up in progress"
169177766,1177.01,,5,5,5,5,5,5,5,,PC,FP,10.1617,0.006,,1,qlp,19:49:12.01,41:19:36.64,1.815,0.06,0.92,0.062,2458684.338135,0.00785,1.69127,0.0011,3.206,0.526,0.78,0.001808,718.148987,1.66519,,,,,13,602.899,13.5555,9121.5,227.100006,4.21,,,,,,"14",2019-09-03 15:31:11,2019-12-17 15:43:40,2019-12-17 10:00:02,"Could be on neighbor"
359496368,1178.01,,5,5,5,5,5,5,5,1,PC,FP,10.1358,0.007,,1,qlp,18:36:24.25,55:23:30.41,184.868,0.04,-42.647,0.041,2458685.178589,0.00935,2.6659,0.00196,3.507,0.406,0.64,0.383904,589.288025,353.526001,1.34277,1.04178,353.395996,1207,12,36.7224,.0276,4043.399902,90.300003,4.69,.01,.5,.02,,,"14,15,16,18",2019-08-27 16:09:26,2020-01-16 18:30:23,2020-03-04 12:58:47,"shallow V-shaped transit"
148914726,1179.01,,5,5,5,5,5,5,5,4,PC,FP,10.1313,0.006,,1,spoc,12:28:13.42,67:14:24.15,-6.578,0.042,13.823,0.031,2458683.414551,0.00083,1.26143,0.00009,1.143229,0.079,3.098609,0.075037,2849.856201,69.109406,4.955913,.329337,708.171631,1315.692505,37.206898,86.444,.15065,4927.899902,85.300003,4.57,.08,.775123,.03,,,"14,15",2019-08-27 16:09:23,2020-01-21 18:17:17,2020-04-09 12:00:29,
158002130,1180.01,,1,4,1,1,1,4,4,3,PC,,10.112,0.006,,1,spoc,14:18:13.39,82:11:37.55,84.408,0.045,-64.898,0.043,2458691.048218,0.00208,9.692137,0.00344,2.823439,0.219,1.690004,0.002432,1555.339966,2.24012,2.847205,.215869,35.344799,621.872192,14.07206,72.0238,.13235,4738.100098,139.300003,4.59,.1,.727165,.04,,,"14",2019-08-27 16:09:25,2020-01-16 18:46:42,2020-01-17 10:00:02,"followup in progress"
